product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,first_sale_date,last_sale_date,lifecycle_duration_days,lifecycle_stage,total_orders,total_revenue,total_freight,months_with_sales,avg_monthly_orders,avg_order_value,freight_ratio,sales_velocity,revenue_velocity
90a4e360b368cf4f42028b8ed1d99d41,automotivo,54,181,1,2018-01-22 09:56:12,2018-01-22 09:56:12,0,New,1,460.0,10.48,1,1.0,460.0,0.022782608695652174,0.0,0.0
281a67fd770c975ee1a7c842468fb3b5,moveis_decoracao,49,264,2,2018-04-22 18:16:11,2018-04-22 18:16:11,0,New,3,180.0,84.57000000000001,1,3.0,60.0,0.4698333333333334,0.0,0.0
754bbcab20b7ec2572eea091259f65a9,bebes,60,621,1,2017-10-07 17:13:35,2017-11-25 17:17:57,49,Growth,5,739.95,262.89,2,2.5,147.99,0.35528076221366306,0.10204081632653061,15.101020408163267
99e6f14f74a00605ad9cfe8c4bb29385,telefonia,54,520,8,2018-01-07 23:57:49,2018-06-07 17:35:38,150,Mature,6,959.98,104.0,4,1.5,159.99666666666667,0.10833559032479843,0.04,6.399866666666667
a31e2b31d699c94831605bd8c9f1b36e,construcao_ferramentas_construcao,32,300,5,2017-02-02 17:43:35,2017-02-02 17:43:35,0,New,1,149.9,21.13,1,1.0,149.9,0.14096064042695128,0.0,0.0
373ad61ecfb4f1bd97ce0de42d3d9f04,beleza_saude,34,336,2,2018-05-02 18:38:11,2018-05-02 18:38:11,0,New,5,139.5,91.15,1,5.0,27.9,0.653405017921147,0.0,0.0
9680a78df870a1cb6ae00cb3436fe06a,moveis_decoracao,50,1141,2,2018-07-25 16:18:46,2018-07-25 16:18:46,0,New,1,89.9,18.73,1,1.0,89.9,0.20834260289210232,0.0,0.0
2be252f11ad496bf9d981165c040af65,pet_shop,47,556,1,2017-06-10 03:30:49,2017-06-10 03:30:49,0,New,2,65.8,23.46,1,2.0,32.9,0.3565349544072949,0.0,0.0
aeb37360d7dbf2f5136bb2ae449ac16b,brinquedos,59,214,2,2017-08-07 21:06:36,2017-11-11 17:22:19,95,Mature,3,84.69999999999999,41.36,3,1.0,28.23333333333333,0.48831168831168836,0.031578947368421054,0.8915789473684209
63f916d8413bc439687d549e937d5b67,construcao_ferramentas_construcao,48,309,2,2018-06-22 11:10:34,2018-06-22 11:10:34,0,New,1,16.99,20.61,1,1.0,16.99,1.2130665097115951,0.0,0.0
f748cb764b18656b28d466eff3cbda8d,beleza_saude,43,2265,1,2018-01-12 10:55:43,2018-01-12 10:55:43,0,New,1,110.4,18.02,1,1.0,110.4,0.1632246376811594,0.0,0.0
d8a314ed69c17df21051f28ca7af2e48,cama_mesa_banho,53,282,1,2018-04-14 12:19:21,2018-07-01 19:53:27,78,Growth,2,104.9,29.369999999999997,2,1.0,52.45,0.2799809342230696,0.02564102564102564,1.344871794871795
f077214034cd3d8d4f35074bc2ddf0dd,informatica_acessorios,28,1375,1,2017-07-10 20:00:48,2017-07-10 20:00:48,0,New,1,42.9,37.9,1,1.0,42.9,0.8834498834498834,0.0,0.0
72812018ad2a03141873af8e588d75ec,esporte_lazer,57,442,2,2018-05-03 00:03:53,2018-05-03 00:03:53,0,New,1,55.0,17.07,1,1.0,55.0,0.31036363636363634,0.0,0.0
9c5eb07abad39517f560d32066739b5d,bebes,55,1673,1,2018-01-02 21:36:48,2018-01-16 11:16:50,13,New,6,519.45,90.59,1,6.0,86.575,0.17439599576475118,0.46153846153846156,39.95769230769231
a9342ff863c8bcf625664fe435e7f253,esporte_lazer,44,2080,1,2018-07-06 19:16:38,2018-07-06 19:16:38,0,New,1,95.0,13.77,1,1.0,95.0,0.14494736842105263,0.0,0.0
04e8d74439cda81827c2cff9f165f4c5,esporte_lazer,52,928,2,2018-02-17 22:49:04,2018-02-17 22:49:04,0,New,1,230.0,26.45,1,1.0,230.0,0.11499999999999999,0.0,0.0
a45a0a8751b5e6c64c920b63716fbd24,alimentos_bebidas,20,370,1,2017-05-11 10:36:25,2017-05-11 10:36:25,0,New,1,27.9,9.34,1,1.0,27.9,0.33476702508960576,0.0,0.0
3c516e321c28ec378c4342e1845c4332,esporte_lazer,39,55,1,2017-12-09 02:24:53,2017-12-09 02:24:53,0,New,1,29.9,7.78,1,1.0,29.9,0.2602006688963211,0.0,0.0
e5bd4928528bfa0551202a5e1dfbd3d3,telefonia,47,382,11,2017-10-09 11:56:10,2017-10-09 11:56:10,0,New,1,19.99,16.79,1,1.0,19.99,0.83991995997999,0.0,0.0
a1349515a6b4241f2e09a28b5cd2c453,pet_shop,39,766,1,2018-06-05 11:43:48,2018-08-12 20:43:42,68,Growth,2,145.8,48.95,2,1.0,72.9,0.33573388203017834,0.029411764705882353,2.144117647058824
71da6d6632902431cdca2b3a8e681b80,beleza_saude,42,713,2,2017-09-26 13:48:26,2018-05-07 17:20:46,223,Decline,9,1841.76,170.34,6,1.5,204.64,0.09248762053687777,0.04035874439461883,8.259013452914798
09d934535911e9af88dda1e31735379d,UNKNOWN,0,0,0,2017-11-24 17:54:35,2017-11-24 17:54:35,0,New,1,195.2,86.53,1,1.0,195.2,0.4432889344262295,0.0,0.0
bb1378aaa2d6f539069001a8dfda9a58,brinquedos,32,473,1,2017-11-28 23:52:10,2017-12-05 08:36:28,6,New,2,300.0,19.72,2,1.0,150.0,0.06573333333333332,0.3333333333333333,50.0
09c8fe71fdb3bdb84e52b1f33f89040c,telefonia,49,602,1,2017-07-05 18:40:52,2017-07-15 08:16:18,9,New,2,99.98,21.88,1,2.0,49.99,0.21884376875375072,0.2222222222222222,11.10888888888889
10558db20f88e2b71f8dff4614f9e3bf,eletroportateis,46,1750,2,2017-02-28 22:19:45,2017-06-19 14:31:01,110,Mature,2,3780.0,95.01,2,1.0,1890.0,0.025134920634920635,0.01818181818181818,34.36363636363637
4a5cc900bb2910a2b8dec20cebf1c0fb,cool_stuff,43,1294,5,2017-12-14 21:08:59,2017-12-14 21:08:59,0,New,1,449.9,65.54,1,1.0,449.9,0.14567681707046012,0.0,0.0
0182796b487918d688ba48cf3a0d1bf4,cool_stuff,55,330,1,2017-11-19 19:19:21,2017-11-19 19:19:21,0,New,1,199.0,20.63,1,1.0,199.0,0.10366834170854271,0.0,0.0
cd4e24746b06eb6c6f01501e8c92b623,beleza_saude,52,642,1,2018-01-03 21:51:21,2018-02-25 19:29:26,52,Growth,2,79.39,19.13,2,1.0,39.695,0.24096233782592263,0.038461538461538464,1.5267307692307692
8a1e1c6e48f0d275628e3c626d57257f,beleza_saude,34,480,2,2017-01-23 07:33:11,2017-07-15 12:41:12,173,Mature,3,169.7,43.85,2,1.5,56.56666666666666,0.25839717147908076,0.017341040462427744,0.9809248554913295
e62b2ce29dae5ba4170e4c5cb5d57e58,bebes,35,1308,3,2017-12-02 20:26:25,2017-12-02 20:26:25,0,New,1,84.9,15.35,1,1.0,84.9,0.1808009422850412,0.0,0.0
d0a8e8165e8cb2572836fd8c3fbe1bcf,moveis_decoracao,38,1112,1,2018-03-16 11:52:58,2018-03-16 11:52:58,0,New,1,59.9,18.3,1,1.0,59.9,0.3055091819699499,0.0,0.0
8b1490c8e82581bd050b41bd709a6364,beleza_saude,29,298,4,2017-04-21 21:23:04,2017-04-21 21:23:04,0,New,1,25.0,14.52,1,1.0,25.0,0.5808,0.0,0.0
491efdd8025d870ef06034b0bc39c3b7,construcao_ferramentas_construcao,59,338,1,2018-01-06 17:25:44,2018-01-06 17:25:44,0,New,1,139.0,20.76,1,1.0,139.0,0.14935251798561153,0.0,0.0
3f14d740544f37ece8a9e7bc8349797e,informatica_acessorios,44,655,1,2018-01-11 17:00:21,2018-07-03 23:02:29,173,Mature,91,7731.03,1530.78,7,13.0,84.95637362637362,0.19800466432027816,0.5260115606936416,44.688034682080925
a51c38eaa07a858fd8b49766d02c7bcd,perfumaria,58,609,2,2017-11-10 15:04:28,2017-11-10 15:04:28,0,New,1,228.09,13.1,1,1.0,228.09,0.05743346924459643,0.0,0.0
737ee9efa4782433c69fb8d80e925dde,relogios_presentes,49,364,1,2017-07-17 21:22:49,2017-07-17 21:22:49,0,New,1,19.9,16.79,1,1.0,19.9,0.8437185929648241,0.0,0.0
d2d39433df84064b1556612cc52cefca,relogios_presentes,54,199,5,2017-09-19 18:46:41,2018-02-09 13:46:04,142,Mature,8,392.0,93.05,5,1.6,49.0,0.23737244897959184,0.056338028169014086,2.76056338028169
74c45f01e6d11ff78ab287eb985f7343,industria_comercio_e_negocios,49,1119,4,2018-04-02 12:30:02,2018-04-21 18:35:38,19,New,3,589.47,115.17,1,3.0,196.49,0.19537889968955163,0.15789473684210525,31.024736842105266
f0d1b9adbb40033054296d0ce2581aea,utilidades_domesticas,32,349,1,2018-03-08 16:01:32,2018-08-07 11:02:05,151,Mature,3,110.69999999999999,48.44,3,1.0,36.9,0.4375790424570913,0.019867549668874173,0.7331125827814569
1b77984541459de3090398065e4c6844,esporte_lazer,58,2258,6,2018-03-13 20:05:11,2018-03-13 20:05:11,0,New,1,229.5,27.69,1,1.0,229.5,0.12065359477124184,0.0,0.0
4618f9c46ea4592eccee4a62718e1560,ferramentas_jardim,43,246,1,2017-06-22 17:19:09,2017-06-22 17:19:09,0,New,2,79.8,23.7,1,2.0,39.9,0.29699248120300753,0.0,0.0
8bba564030745976b3975e212e113b6a,fashion_bolsas_e_acessorios,35,308,3,2018-05-11 20:25:19,2018-05-11 20:25:19,0,New,1,229.9,22.69,1,1.0,229.9,0.09869508481948673,0.0,0.0
89045cfdb97f8a26621954162a34462d,beleza_saude,57,200,4,2018-02-23 13:37:50,2018-02-27 20:25:12,4,New,2,199.98,17.78,1,2.0,99.99,0.08890889088908892,0.5,49.995
43552814c90350f6309022c6de596cbf,livros_interesse_geral,38,286,1,2017-04-19 21:12:16,2017-04-19 21:12:16,0,New,1,24.99,24.84,1,1.0,24.99,0.9939975990396159,0.0,0.0
8b2e2ee3c4042bdb5b3c5fa6b8663b33,brinquedos,33,1130,1,2017-09-19 15:49:02,2017-10-07 22:32:50,18,New,2,149.8,29.5,2,1.0,74.9,0.19692923898531373,0.1111111111111111,8.322222222222223
a18c130946b89ab774bc5948fe71e2a5,consoles_games,53,520,6,2016-10-06 14:36:59,2016-10-06 14:36:59,0,New,1,15.0,10.96,1,1.0,15.0,0.7306666666666667,0.0,0.0
b3e99300a2d0481e7b1d7ce484d498cf,fashion_bolsas_e_acessorios,47,395,4,2017-02-07 22:52:43,2017-02-07 22:52:43,0,New,1,24.9,10.96,1,1.0,24.9,0.4401606425702812,0.0,0.0
a42ee02a34cea6addebcada939929763,beleza_saude,57,815,3,2018-07-20 10:10:58,2018-07-20 10:10:58,0,New,1,126.9,37.8,1,1.0,126.9,0.2978723404255319,0.0,0.0
ee75970e2871fe4204cf7bcdda61d08a,informatica_acessorios,58,577,2,2017-10-14 09:11:45,2018-01-31 13:57:40,109,Mature,9,855.0,188.3,4,2.25,95.0,0.22023391812865498,0.08256880733944955,7.844036697247707
5531ef4e7630d5f76247ac19fe92a94c,eletroportateis,44,299,3,2018-06-04 19:22:19,2018-06-04 19:22:19,0,New,1,32.99,7.39,1,1.0,32.99,0.22400727493179748,0.0,0.0
d5365b4fc46af0e0679ce35e818b4b0a,esporte_lazer,59,355,2,2017-07-10 10:43:33,2018-03-11 11:07:49,244,Decline,3,299.70000000000005,297.55,3,1.0,99.90000000000002,0.992826159492826,0.012295081967213115,1.2282786885245904
68a14625f4764ec39cf9d252421e35af,esporte_lazer,50,476,1,2017-07-17 14:34:02,2017-07-17 14:34:02,0,New,1,99.8,8.44,1,1.0,99.8,0.0845691382765531,0.0,0.0
145140d23f166a1166dc4437107df8cc,papelaria,51,303,1,2018-03-07 12:11:42,2018-03-26 22:19:07,19,New,3,87.9,45.47,1,3.0,29.3,0.5172923777019339,0.15789473684210525,4.626315789473685
4fde8dfa310a17fa27bd63e6607dcd2d,cama_mesa_banho,48,2139,1,2018-01-18 16:37:53,2018-01-18 16:37:53,0,New,1,43.8,17.6,1,1.0,43.8,0.4018264840182649,0.0,0.0
70501750103046be6103489889ccb96e,ferramentas_jardim,56,417,5,2017-09-04 15:51:41,2018-06-22 23:19:30,291,Decline,4,829.99,79.25999999999999,3,1.3333333333333333,207.4975,0.09549512644730658,0.013745704467353952,2.8521993127147764
4a36fade797dd8d05c7c1398dc0837d3,telefonia,43,416,3,2017-04-29 18:02:09,2017-04-29 18:02:09,0,New,1,34.99,14.11,1,1.0,34.99,0.40325807373535294,0.0,0.0
f009b1fd2d0278e72174b86019655f28,casa_conforto,59,303,2,2017-07-20 10:25:46,2017-09-24 16:51:14,66,Growth,3,747.0,63.76,3,1.0,249.0,0.08535475234270415,0.045454545454545456,11.318181818181818
b6364679d59117f02215a9d777657490,papelaria,60,208,1,2018-04-03 18:29:32,2018-04-03 18:29:32,0,New,1,20.15,8.88,1,1.0,20.15,0.4406947890818859,0.0,0.0
8f73613d06e3a557da0249015cbae6b6,moveis_escritorio,54,1084,1,2017-11-20 15:33:26,2017-11-20 15:33:26,0,New,1,179.99,68.02,1,1.0,179.99,0.37790988388243785,0.0,0.0
62b40d45d531e2cb8b06d7188b627f3d,moveis_decoracao,56,493,3,2017-08-07 16:20:45,2018-08-12 21:51:12,370,Decline,3,52.699999999999996,45.5,3,1.0,17.566666666666666,0.8633776091081594,0.008108108108108109,0.14243243243243242
a067f34727f55a883d84f5b3a5c72255,beleza_saude,53,2703,7,2018-06-15 20:16:34,2018-06-15 20:16:34,0,New,1,160.0,19.22,1,1.0,160.0,0.120125,0.0,0.0
57e7f9befd08f9e14bc4545abf760d0e,ferramentas_jardim,47,1017,1,2018-08-06 22:58:06,2018-08-06 22:58:06,0,New,1,72.0,19.69,1,1.0,72.0,0.2734722222222222,0.0,0.0
72f47ace173a4fa96b05a1462e025aee,cama_mesa_banho,52,290,3,2017-09-25 22:12:33,2018-06-24 09:57:00,271,Decline,2,294.26,55.95,2,1.0,147.13,0.19013797322096107,0.007380073800738007,1.085830258302583
8ec49c92046701e29cd13082ae8034eb,beleza_saude,32,3682,1,2017-11-05 01:22:08,2017-11-05 01:22:08,0,New,1,169.0,17.89,1,1.0,169.0,0.10585798816568048,0.0,0.0
14081f2d6a3ce46cfa9d852c9b1b92ba,cama_mesa_banho,60,234,1,2017-05-22 23:09:06,2017-11-02 22:46:46,163,Mature,5,729.5,79.75,5,1.0,145.9,0.10932145305003427,0.03067484662576687,4.475460122699387
73429b7f397b34d3ade14cb9672a8d46,moveis_decoracao,36,687,3,2017-12-09 16:57:39,2017-12-09 16:57:39,0,New,1,74.9,17.77,1,1.0,74.9,0.23724966622162882,0.0,0.0
5a6f7431b52d1c349ddfe94dc43ae35a,instrumentos_musicais,32,126,3,2018-03-10 10:30:51,2018-03-10 10:30:51,0,New,1,199.0,89.84,1,1.0,199.0,0.4514572864321608,0.0,0.0
d190211dfdf3ec5ef8f1e5f59418dab0,informatica_acessorios,57,1738,1,2018-02-22 11:20:57,2018-02-22 11:20:57,0,New,1,125.0,15.63,1,1.0,125.0,0.12504,0.0,0.0
5a883fb296ab66ac6a1e68e6ba2175c3,relogios_presentes,58,364,2,2017-08-30 18:48:22,2018-06-19 16:16:10,292,Decline,5,139.5,64.17999999999999,4,1.25,27.9,0.46007168458781356,0.017123287671232876,0.4777397260273973
d3895edeadbcdbc93e47abf37d03f97e,automotivo,42,2105,1,2018-07-25 10:58:23,2018-07-25 10:58:23,0,New,1,349.9,58.92,1,1.0,349.9,0.16839096884824237,0.0,0.0
54aa236e8ff33e6f8bccd2ba26daa29b,cama_mesa_banho,30,352,1,2017-10-03 18:49:41,2017-10-03 18:49:41,0,New,1,52.82,2.69,1,1.0,52.82,0.050927678909503976,0.0,0.0
3efc85af0f3cf5746f41ac6f4c9070da,moveis_decoracao,47,233,4,2017-11-14 10:17:06,2017-11-14 10:17:06,0,New,1,25.5,15.1,1,1.0,25.5,0.592156862745098,0.0,0.0
ac2c77058e1e5ec1eda726fe7358ef2f,automotivo,34,92,1,2018-01-05 08:26:03,2018-08-23 20:49:24,230,Decline,8,2364.0,274.78999999999996,6,1.3333333333333333,295.5,0.11623942470389169,0.034782608695652174,10.278260869565218
72dd41cced0634d5e0147ad6b28423e7,automotivo,54,671,1,2018-04-24 19:15:03,2018-04-24 19:15:03,0,New,1,115.0,18.69,1,1.0,115.0,0.1625217391304348,0.0,0.0
81e61097d1704e63a1d881c02d76934a,fashion_bolsas_e_acessorios,47,1398,1,2017-11-25 04:31:42,2017-11-25 04:31:42,0,New,1,13.3,8.11,1,1.0,13.3,0.6097744360902255,0.0,0.0
7124ca1f9c1598c0ad3166988e93d5c1,bebes,60,1599,3,2017-03-06 20:29:58,2017-03-06 20:29:58,0,New,1,99.0,11.3,1,1.0,99.0,0.11414141414141415,0.0,0.0
3b041207e72de52b24fc37d412d6f02a,utilidades_domesticas,59,788,1,2017-05-20 15:56:32,2017-05-20 15:56:32,0,New,1,149.9,21.54,1,1.0,149.9,0.14369579719813208,0.0,0.0
746c36df2702006bac777bbb9bf8a0a5,esporte_lazer,43,1545,1,2017-04-11 21:19:07,2017-09-07 21:52:13,149,Mature,2,117.8,29.78,2,1.0,58.9,0.25280135823429545,0.013422818791946308,0.7906040268456376
81825b8f118d301ef4933de64545b307,utilidades_domesticas,60,402,2,2017-10-30 12:58:25,2018-04-09 17:13:16,161,Mature,7,1155.0,269.15,5,1.4,165.0,0.233030303030303,0.043478260869565216,7.173913043478261
1f60570b3795d85b7b2a879f921e06bd,malas_acessorios,48,206,2,2018-06-06 11:18:56,2018-06-06 11:18:56,0,New,1,39.99,7.71,1,1.0,39.99,0.19279819954988747,0.0,0.0
0bc9537c77fb84d081077c24714c8506,informatica_acessorios,41,702,3,2018-02-03 20:30:33,2018-02-03 20:30:33,0,New,1,24.99,15.1,1,1.0,24.99,0.6042416966786714,0.0,0.0
14b8624897d00288696764cc34c26f05,moveis_decoracao,52,401,1,2018-02-20 16:01:53,2018-02-20 16:01:53,0,New,1,21.9,17.92,1,1.0,21.9,0.8182648401826486,0.0,0.0
ad242deeefcc0d81a0f001a0fb9b585e,pet_shop,56,322,2,2018-05-04 13:50:53,2018-05-04 13:50:53,0,New,1,139.99,23.56,1,1.0,139.99,0.16829773555253943,0.0,0.0
a2e2851eae0aebb8ee4df32348b42e2b,informatica_acessorios,59,504,3,2018-07-05 09:39:44,2018-07-05 09:39:44,0,New,1,298.0,20.19,1,1.0,298.0,0.067751677852349,0.0,0.0
2f975d4e853248693e67f83c62669a6b,informatica_acessorios,33,958,1,2018-06-27 19:17:44,2018-06-27 19:17:44,0,New,1,74.0,7.78,1,1.0,74.0,0.10513513513513514,0.0,0.0
8cc83a79f9db9fd5f391c6c6c5e0dc4d,telefonia,42,432,5,2018-03-31 13:36:37,2018-03-31 13:36:37,0,New,1,29.99,7.39,1,1.0,29.99,0.24641547182394133,0.0,0.0
612333e41128203342c1dc089808f3ad,construcao_ferramentas_construcao,60,996,1,2018-01-04 12:20:04,2018-05-25 08:27:32,140,Mature,4,346.4,107.59,2,2.0,86.6,0.31059468822170905,0.02857142857142857,2.474285714285714
06a2ab007679c70b21a1123749c09719,musica,36,600,1,2018-08-19 12:40:19,2018-08-19 12:40:19,0,New,1,14.3,7.39,1,1.0,14.3,0.5167832167832167,0.0,0.0
8c501fb8530d486fda52b3aa2fd2dca8,moveis_decoracao,50,401,1,2018-01-20 17:53:37,2018-01-20 17:53:37,0,New,1,21.9,17.92,1,1.0,21.9,0.8182648401826486,0.0,0.0
3bae6cd6874475c1ebf2c5dbca8493fa,esporte_lazer,46,735,1,2018-04-03 21:23:48,2018-04-03 21:23:48,0,New,1,32.49,18.23,1,1.0,32.49,0.5610957217605417,0.0,0.0
ffade53cc6541c89321fff351e04751a,brinquedos,47,390,2,2017-06-10 22:50:40,2017-09-10 15:41:23,91,Mature,2,237.6,38.15,2,1.0,118.8,0.16056397306397308,0.02197802197802198,2.610989010989011
ccc4bd1600ccbb62e417409efc8301c2,cool_stuff,33,1295,1,2017-12-02 16:00:04,2018-03-22 08:23:33,109,Mature,3,259.96999999999997,31.520000000000003,2,1.5,86.65666666666665,0.1212447590106551,0.027522935779816515,2.3850458715596328
74136808e9dcf6fd885771521203035e,automotivo,55,2082,3,2017-07-20 11:33:01,2017-07-20 11:33:01,0,New,1,155.99,18.34,1,1.0,155.99,0.1175716392076415,0.0,0.0
a78b7b0cc4bc7068c5ba6051f0101484,cama_mesa_banho,60,369,1,2018-06-01 22:21:36,2018-06-01 22:21:36,0,New,1,175.23,86.73,1,1.0,175.23,0.49494949494949503,0.0,0.0
a412a4cce5810a2d4fc9ce36664a929b,automotivo,54,563,1,2017-06-13 21:19:36,2018-02-04 08:17:12,235,Decline,5,371.25,72.33,4,1.25,74.25,0.19482828282828282,0.02127659574468085,1.5797872340425532
7c6bd3a931081382d987f4b7cdd4d472,automotivo,48,189,1,2018-03-28 21:35:46,2018-03-28 21:35:46,0,New,1,65.9,37.15,1,1.0,65.9,0.5637329286798178,0.0,0.0
3ed88583f131691a34dbc2b4e4f83f2e,brinquedos,46,1389,2,2017-02-16 11:31:51,2017-02-16 11:31:51,0,New,1,129.9,12.3,1,1.0,129.9,0.09468822170900693,0.0,0.0
b89603272c5e7806893eb03712a0b937,moveis_decoracao,57,357,1,2017-07-05 07:54:13,2017-07-17 18:44:08,12,New,3,89.69999999999999,39.910000000000004,1,3.0,29.899999999999995,0.44492753623188414,0.25,7.474999999999999
1144808d80753334c836d4bfab367400,informatica_acessorios,56,257,1,2018-08-23 15:11:59,2018-08-23 15:11:59,0,New,1,63.9,22.38,1,1.0,63.9,0.3502347417840376,0.0,0.0
acdf5c2a687407b37b00081300de0bdc,construcao_ferramentas_construcao,43,379,1,2018-02-02 14:26:45,2018-08-15 14:02:53,193,Decline,7,90.3,57.050000000000004,2,3.5,12.9,0.6317829457364341,0.03626943005181347,0.4678756476683938
962fcda8dd2506e82cb237b3efb5ba5a,utilidades_domesticas,50,544,4,2018-05-15 14:57:01,2018-07-25 19:02:13,71,Growth,4,476.0,172.55,3,1.3333333333333333,119.0,0.36250000000000004,0.056338028169014086,6.704225352112676
7adaa0b5d993f7bb16b13d385d131929,automotivo,41,173,1,2018-06-06 11:59:53,2018-06-06 11:59:53,0,New,1,220.98,24.13,1,1.0,220.98,0.10919540229885058,0.0,0.0
f0cdabacd05bdca526b43e72376521ee,market_place,27,320,2,2017-07-07 11:13:50,2017-08-23 19:47:18,47,Growth,2,97.0,24.45,2,1.0,48.5,0.2520618556701031,0.0425531914893617,2.0638297872340425
612c7f49d1026f7beded75464b574f81,beleza_saude,55,3072,10,2017-12-04 22:41:34,2018-08-16 20:24:09,254,Decline,21,704.29,229.04,8,2.625,33.537619047619046,0.325206946002357,0.08267716535433071,2.772795275590551
15080188e14924ee2c15f19fd258c0eb,automotivo,60,3389,2,2018-02-21 14:44:33,2018-08-16 22:28:49,176,Mature,2,72.89,28.7,2,1.0,36.445,0.3937439978049115,0.011363636363636364,0.41414772727272725
b80b3d8dc140b36085b4f6fefc79eac4,informatica_acessorios,45,1237,1,2018-07-19 18:36:37,2018-07-19 18:36:37,0,New,1,359.0,49.76,1,1.0,359.0,0.13860724233983288,0.0,0.0
b7f980dbd49d4059a8c4acbada394e4b,UNKNOWN,0,0,0,2017-11-17 10:25:02,2018-08-12 15:11:34,268,Decline,4,562.0,53.8,2,2.0,140.5,0.09572953736654803,0.014925373134328358,2.0970149253731343
c457d4bdf5645f666bdd00678e2fb286,moveis_sala,56,528,6,2017-11-23 19:55:38,2018-01-19 15:54:00,56,Growth,2,65.98,43.06,2,1.0,32.99,0.6526220066686875,0.03571428571428571,1.1782142857142859
dd6171dfce1d62dbf472f83fa352d309,cama_mesa_banho,43,862,1,2018-01-03 10:05:57,2018-01-03 10:05:57,0,New,1,49.9,15.14,1,1.0,49.9,0.3034068136272545,0.0,0.0
d4a4ff95f641981ed47802cce0ea5c88,fashion_bolsas_e_acessorios,46,129,1,2017-11-24 10:08:07,2017-12-18 20:58:39,24,New,4,599.96,67.24,2,2.0,149.99,0.11207413827588504,0.16666666666666666,24.998333333333335
4a1759556510b507ede067b7e191b927,cama_mesa_banho,58,168,1,2017-02-07 20:57:58,2017-02-07 20:57:58,0,New,1,69.9,11.88,1,1.0,69.9,0.16995708154506436,0.0,0.0
01a52711e989a817ab8100ddcf8d2940,beleza_saude,46,2771,5,2017-09-21 14:34:38,2017-09-21 14:34:38,0,New,1,129.9,12.61,1,1.0,129.9,0.09707467282525019,0.0,0.0
a396c58c1c3c3bc927aa57ed987a75ec,relogios_presentes,57,624,2,2018-08-15 12:13:18,2018-08-15 12:13:18,0,New,1,177.0,51.96,1,1.0,177.0,0.2935593220338983,0.0,0.0
705895ae466f145b942a941a8474c3f6,automotivo,53,744,1,2018-08-14 13:23:54,2018-08-17 12:03:54,2,New,2,400.0,38.18,1,2.0,200.0,0.09545,1.0,200.0
072beb18e7e338f786c4984843463ea9,beleza_saude,52,1877,1,2018-06-06 15:46:51,2018-06-06 15:46:51,0,New,1,49.9,18.23,1,1.0,49.9,0.3653306613226453,0.0,0.0
b06e4ddd013b4a1a81e80fe575d9b762,cama_mesa_banho,60,226,1,2017-09-01 20:17:09,2017-10-22 20:11:45,50,Growth,7,614.9499999999999,108.1,2,3.5,87.85,0.17578664932108304,0.14,12.299
92298b2c1c8b487f7029ce5ea3b87018,automotivo,58,676,2,2018-06-06 17:33:25,2018-08-23 17:19:01,77,Growth,2,129.6,42.67,2,1.0,64.8,0.32924382716049383,0.025974025974025976,1.683116883116883
5370b82a213393979691c98074265584,bebes,52,708,9,2017-08-12 23:18:08,2018-03-12 16:49:51,211,Decline,3,310.11,66.88,2,1.5,103.37,0.21566540904840215,0.014218009478672985,1.4697156398104265
8f601af30bf2a5f8eacdd3ed8e2158f9,informatica_acessorios,34,1080,2,2017-09-04 10:24:19,2017-11-23 23:19:10,80,Growth,2,63.8,30.89,2,1.0,31.9,0.48416927899686524,0.025,0.7975
3faadd91c89ff779e6cd1fd09a46ee39,beleza_saude,60,419,1,2018-05-10 20:50:49,2018-05-10 20:50:49,0,New,1,58.0,31.12,1,1.0,58.0,0.5365517241379311,0.0,0.0
b2c5824a747b4f147644f28103b45f93,brinquedos,29,1703,1,2018-06-06 11:18:32,2018-06-06 11:18:32,0,New,1,29.9,15.23,1,1.0,29.9,0.5093645484949834,0.0,0.0
fa39c60599eb6573020f07a1b4dd38cf,utilidades_domesticas,52,806,1,2017-05-02 16:32:37,2017-12-02 15:06:45,213,Decline,11,915.36,221.5,8,1.375,83.21454545454546,0.24198129697605314,0.051643192488262914,4.297464788732395
3511afc30ca77506c2e4b8574517660e,esporte_lazer,37,149,1,2018-07-21 18:18:12,2018-07-21 18:18:12,0,New,1,22.59,7.42,1,1.0,22.59,0.3284639220894201,0.0,0.0
c4760efe81b34457c00f5ebf9af1104d,bebidas,43,532,1,2018-08-14 15:12:04,2018-08-14 15:12:04,0,New,1,139.0,21.0,1,1.0,139.0,0.1510791366906475,0.0,0.0
7a754c36445d45f1992c14b2586c5ffa,cama_mesa_banho,39,238,1,2018-07-02 17:11:15,2018-07-02 17:11:15,0,New,1,74.9,34.6,1,1.0,74.9,0.46194926568758343,0.0,0.0
8e6774f213b2625176287ad6c3d38be6,cama_mesa_banho,54,382,1,2018-06-28 00:15:35,2018-06-28 00:15:35,0,New,1,148.69,25.28,1,1.0,148.69,0.17001815858497546,0.0,0.0
ac5e164e2eda939ffa46593f90077f9a,fashion_calcados,35,222,5,2017-03-04 23:21:49,2017-11-29 18:09:37,269,Decline,10,313.0,154.37,5,2.0,31.3,0.49319488817891377,0.03717472118959108,1.1635687732342008
