review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
6fb745c059831a271fb9d883d499fee7,86ebe0e8621ac6e5bb8ee0bfad457b5e,5,,,2018-03-21 00:00:00,2018-03-23 19:31:11
599b30f18181e322e0af21e954a2ca62,fb98500e6403d8d8848509d3e8665aeb,5,,,2017-09-12 00:00:00,2017-09-13 11:05:26
90d606a9433271ae53e360dc91f3c744,9e4b884a908c8fd41a0fbe60c53b58c2,5,,,2018-01-10 00:00:00,2018-01-10 23:27:12
164fba09ca80765e400c72749b58c267,001862358bf858722e1e2ae000cfed8b,5,,"Adorei, compro novamente!",2018-02-16 00:00:00,2018-02-20 14:11:32
830a0116fc2db02b1880c59ab824b21d,e9a203017644039168e4c5b62e6ec9c8,5,,,2017-10-03 00:00:00,2017-10-05 21:56:21
e87cc32384779409376e82dc0f498de5,93be546e44a3791eed28fb2e62d9c319,5,,Chegou antes do fim do prazo. Tudo certo com o produto comprado. Eu recomendo.,2017-05-26 00:00:00,2017-05-29 08:18:34
14faafbb08f3f8f75387da3235a2b5f0,42680f6afdb63743a39c5947b57e4bf0,5,,Produto entregue antes do prazo!! Com qualidade ... e td perfeito!!,2017-08-25 00:00:00,2017-08-26 17:23:38
48f36467487507815483fc543e45e372,b1e54b4e95f856a38246ab5a53b59dbc,4,,"Produto foi como eu esperava , adorei .
Recomendo",2017-09-14 00:00:00,2017-09-18 13:30:39
5c3e54b6b704fd3a2f55289885a2c2b7,6f7167ff12cbdba10fcff1ad215166b7,5,,,2018-05-09 00:00:00,2018-05-10 10:58:58
905b0059b76dd26cbb4456dcaa56023c,dd7fbf8b53b7ffa059c926a77c42f04f,5,,,2018-08-31 00:00:00,2018-09-01 00:46:01
74ef1abcf8bfb7ca756b7cd788ee366b,2b4d04cfb81d2dbb1ab48f9e2a7ac6b9,1,,Vocês me enviaram faltando 3 cortinas. E agora?,2018-03-24 00:00:00,2018-03-27 00:28:24
4f4a4c6c03a7edc228a0f246a47e2c95,18a157fb5a99a76e5819433e7df0b1a3,4,,,2018-05-06 00:00:00,2018-05-08 00:56:37
bc52f42d1e0b681cf1353e0f4707885f,1e3d732b1d231004fa6b9c9141f53856,4,,,2018-08-10 00:00:00,2018-08-10 18:38:29
141db3e548ab8c6806415dc7a34636c0,fa609e805ef70799ce6c12d7d0763545,4,,,2017-04-24 00:00:00,2017-04-25 20:36:32
be6f3a9d4e09b42eb5c4a43af104f58b,5ce67f8655ea16aca378fdb87e3a8665,1,,"O produto é muito ruim, comprei para minha filha fazer lição e apenas 1 vez de usa com o apoio dos braços em cima do caderno 1 encaixe da mesinha já quebrou fiquei insatisfeita com a péssima qualidade",2018-03-08 00:00:00,2018-03-11 02:51:30
f4b405b28e92c46d59cf072a31cb8729,31f6c998a06ef0003c3355f042b8488a,4,RECOMENDO,muito bom,2018-08-01 00:00:00,2018-08-02 00:34:03
8ddbc78582d2ee9de90a2e67a5761ac9,ec0a836329e091712f3a4979b6dcfb41,5,,,2017-03-10 00:00:00,2017-03-11 23:37:03
0c9462cbdcf41ff59d411f416295769d,e7936a401afbee6c79803b3b554392e4,5,,,2018-03-16 00:00:00,2018-03-17 03:18:18
03e7de3d54348786a0f77fdc8aafa72c,ff07e8cf368d59bc41752e3648994b36,5,,"super recomendo, todas as compras chegam direitinho do jeito que encomendei e antes do prazo,",2017-10-21 00:00:00,2017-10-24 18:01:25
810c44ce42f0a6c3bf71ec14f383185e,6d803f43262441beabcb27db6c78a68d,5,,,2018-07-04 00:00:00,2018-07-07 16:23:33
12e8de4c4f5261e0f6ba174b61c1f1e2,a292ffb436f475f98ec53a05994dbd94,4,,muito boa a logistica da empresa produto dentro das caracteristicas,2017-07-19 00:00:00,2017-07-19 23:41:00
552ee2005f3c0cdab6b32ef543b9d97a,45ce374cd293f6539ec1711a93f94aa7,3,,,2018-08-23 00:00:00,2018-08-25 21:54:54
18452826be9321262be0ede3337a4a4b,f47a74b9a5df7793d947d2dce26234f9,5,,,2017-11-02 00:00:00,2017-11-04 14:34:01
848c7803fe590999b15a8ee56753822d,11b1da117d12c1e9ebd9f86f6e5cb4ae,4,,,2017-12-06 00:00:00,2017-12-07 12:31:35
f4365effe918800dec2a60ec9a1930fb,8256c3697a7819795261df09b0554ae5,5,,,2018-02-23 00:00:00,2018-02-23 20:52:56
a0653b3f4fc04970caf2f893ab19238e,9ad9351ae71f76e5eba268bb2f667959,5,,,2018-02-15 00:00:00,2018-02-16 10:17:00
f0817586f779302b8fbcf33bcb156af6,ccffb7374c0c5619226394e8b85e0746,5,,,2017-11-17 00:00:00,2017-11-18 00:11:18
7f6c288b01425655925ca1431bb438f3,9164c2999fd5f15945a702f4f9a321a4,4,,,2018-05-09 00:00:00,2018-05-09 20:06:09
fb023be480195764ded0caa99283ee26,b06112f703115e6d92f3baf4e2458a5a,5,,"Entrega rápida e bem antes do previsto, estou bem satisfeita!",2018-03-14 00:00:00,2018-03-17 15:26:43
8419116ac58076b0635d1b40681f2fb6,9d817e85739426de1efcd842ee59cbd1,1,,,2018-05-23 00:00:00,2018-05-27 18:05:39
7410b36f58e8e5286ffdee5f0c67275f,967b0e60c5ee39c56e26e3b441c0eaab,4,,"Dentro da espectativa. Produto chegou no tempo prometido, em bom estado.",2018-01-09 00:00:00,2018-01-11 13:31:48
1dc93e738e6029f6dc9809783547ad67,7483928c3fa3706bcc1777178cb1793d,5,,,2018-07-28 00:00:00,2018-07-30 15:54:07
064f091305fe54dfdf64e3a4e18bb811,e37cbc5ed765e289a3bcb33581cac511,5,,,2017-03-11 00:00:00,2017-03-12 13:02:28
9279b7e2e3782a3c7a81e8fe395af57b,6e9a1a1213572dd3cde6887df64df77b,1,,"TEM 40 DIAS QUE COMPREI 2 CADEIRAS 1 ROSA E 1 AZUL, NO DIA 13/03/2018 FOI ME ENTREGUE APENAS UM VOLUME CONSTANDO SOMENTE A CEDEIRA ROSA E A NOTA FISCAL PREGADA NO VOLUME CONSTANDO AS 2 CADEIRAS.",2018-03-15 00:00:00,2018-03-15 17:16:26
7a322b9c85d3e742bea7ca6d968b0897,c289e5c187ac5cff9d78eba42f7058b4,5,,,2018-06-10 00:00:00,2018-06-11 12:23:53
a9546869adacf26694d417d9b8a25178,0d02b771eedf655d493ce414a9a7abd1,3,,,2018-02-20 00:00:00,2018-02-20 23:01:21
505f1fd47ed5c9e641c8d15f86bdce77,38fcd65b163e9fbd649c5135e629bfbb,4,,"Não é o mesmo produto da foto, mais não é ruim.",2017-08-31 00:00:00,2017-08-31 21:21:19
c0ea96f99d98035569a8e7947b9e9e70,1759a74e11bef0a81720d730ffafdfaf,5,,Produto entregue antes do prazo e em perfeito estado!!! super recomendo,2017-08-31 00:00:00,2017-09-01 20:33:47
96faee6246db4fec85c3133dfd7a8b4f,54b56f2389dee113344da742da7890c9,1,,"Meu produto não foi entregue e não há informação sequer se foi emitida a nota fiscal. Não recomendo a loja, não dá assistência ao cliente.",2018-02-28 00:00:00,2018-02-28 09:37:37
df5edb04865dd929bcb126e6da8c8253,19025d18b19c3708839cb8d53432255a,5,,,2017-07-26 00:00:00,2017-07-28 16:02:26
d03903d03194ab2bedbf1518e544f255,70ad2dc48af913cd86faef1c08d45c2c,5,,,2017-07-29 00:00:00,2017-07-30 22:21:29
85757bf70cfeada8c78768f6f2ec9b2e,b686713e41eabb681b6e7948118f24f7,5,,,2018-04-03 00:00:00,2018-04-04 15:11:32
d2a8b948bc13fade89a504b97e2b63ac,115eb911c253a806eb6e49cc6fceabe9,5,,Fui muito bem atendida!,2017-02-21 00:00:00,2017-02-21 20:53:41
a8569db6a5a99a4e200e7dcadc8d4f3d,2b0ff3c2ec4265091bba2e1e5d9aa762,4,,,2017-05-19 00:00:00,2017-05-20 13:24:07
0f2a8aec9dd11f281c325003ef2b6e42,73f70b1295693613357885d3d46692b9,5,,"Produto de ótima qualidade, tecido super macio e resistente. Entrega bem antes do tempo previsto.",2018-06-24 00:00:00,2018-06-26 21:24:58
bbdce7ec5954a32727f31c0bc393c10f,3236504a0e2b1bceb65d32a38f5d79a9,5,,,2017-09-21 00:00:00,2017-09-22 02:53:34
1d3e1fc1de0ad77e25fb0f7706dddded,1b27133663a6ff5c26254c7f8f99a4d4,5,,,2017-06-24 00:00:00,2017-06-25 12:27:03
9150b15043bbe0ddb2099210ee22b6bf,592f871804e88d1167c1532ebff9fb84,5,,Produto entregue antes da data e tudo certinho,2018-03-01 00:00:00,2018-03-01 21:22:37
72524cb5d3a83ea2eda6873fdee939f0,a96157730ca02d9de4c4e4ac2fc49f2c,1,,,2018-02-22 00:00:00,2018-02-22 17:34:41
18f9570d0edf6b2ea19732d82f76827f,d0ee2ae87e093d006aed295d79e325f4,4,,,2017-07-13 00:00:00,2017-07-15 12:31:43
3013ce02ae11a95e448f65132aeb6f89,7b20d43785c16252f51ca77bceaa5ea0,4,,,2017-08-12 00:00:00,2017-08-14 23:37:58
c7f5341f8c2bb7535a09e4a438673a75,74e4eb74d4d588aecf5a7c58c56345be,5,,,2018-07-26 00:00:00,2018-07-26 22:35:12
1cec80b5b825d202a089acd79f70feb1,22fe0bf39d80f86f5f4a106875e9adf9,5,,Adorei.,2018-03-17 00:00:00,2018-03-17 10:21:26
c8193f1bbf35f728ce18fd3d72f3be6f,1c2e2705fc091788f391bd212887b6f0,4,,o produto chegou no prazo estabelecido e estou satisfeita com a minha aquisição.,2017-05-04 00:00:00,2017-05-15 11:46:01
8651ec35982b6bddaf23b30d932eff14,21a8afe0ed14ff28046585ae724b5410,5,,,2018-03-20 00:00:00,2018-03-20 15:32:55
b72351b9ab0ee50f754afeaa904552d6,b0df751c10c284b15748836ecd9b3475,5,,,2018-03-06 00:00:00,2018-03-07 00:25:24
f6a135b67e40182ba3ff18909e160bc6,d51e56e6a1d66d3b91bf2334a386cd69,5,,,2018-08-28 00:00:00,2018-08-28 18:53:42
67c3634ccfb851ec57de9d09a9c3c97b,68a103d3cbef07b7a8cc14147b26aa96,5,,,2018-07-26 00:00:00,2018-07-26 20:23:50
9f992038ce294cb23584b4a583dd0c63,82232df364f1356b3d4dc9bc5f855ebb,5,,produto bom,2018-04-05 00:00:00,2018-04-06 15:18:07
5b69543fbc57c21a7935d7b849d89322,51de77120c854253873cebe912d4d46b,2,Insatisfeito,"Encomendei 2 produtos,só chegou um!",2018-06-16 00:00:00,2018-06-16 16:18:06
052fe0df805b1f3506a3abd082c37a6f,23cb58815b6e6ba073afff7d37258dfb,5,,,2018-08-09 00:00:00,2018-08-09 23:39:03
fac38004971cb1b644c3d85835c8b7ca,3e02fdc7581b3911fb32501e56bd3192,4,,,2018-08-10 00:00:00,2018-08-13 11:32:03
8df5b2755cde533eddf97b5e5c1c4b47,47420d7f7e141ae9974351d8a438f759,5,,,2017-09-13 00:00:00,2017-09-14 01:03:13
1e32011d928bf05724a5ab2036babf87,81b6015857004cedcfbc04ae95d7bfe5,1,,Continuo esperando a entrega dos produtos,2018-03-30 00:00:00,2018-04-07 15:49:46
1eb3b9363e4125bd9b198c5bcf92fb05,267968a4442f2e55c2904cac31c26660,5,,,2018-08-28 00:00:00,2018-08-29 02:41:19
4f6bcc0d59cd298595199ecb7b7efeb3,6eac1dab00b500f0d065b243b657d0b0,4,,,2018-01-04 00:00:00,2018-01-04 23:42:55
6076bd3d6b772d4c1b28abfcbe382ab2,a8ea05fd33c920bdb1add488f8ef7f9c,5,,,2018-07-25 00:00:00,2018-07-25 21:07:28
2ee2b576d576d98fb1402a4dd36784d9,b033a34245ae159e80dd599b3c5cb92f,5,,Otima compra e entrega.,2017-02-14 00:00:00,2017-02-20 19:20:12
438b499f54607ad80054d89b02a1b72c,48997989a21e741f0f93be9870c82b90,5,,,2018-04-06 00:00:00,2018-04-06 23:34:58
a4c6296d07ac95caffb947e114f5a115,ef29d8249c4f5670c259bda87461e3e4,4,,,2017-09-23 00:00:00,2017-09-25 11:00:54
3fa106189b06b9992e22d6eba71aa3da,f859266ccfc29caf67429ae86f081f7a,5,,Otima qualidade,2018-06-12 00:00:00,2018-06-15 09:32:39
62779faec39a0931cfa76dbc671427ce,b6df8ec45b7a0b36bae45fcac237f298,1,,,2018-01-13 00:00:00,2018-01-17 00:39:00
f4449135d63f6d7552ae709b49144564,ee28bb4fdf5a8603f545d312ff67c2e6,4,,,2017-12-31 00:00:00,2017-12-31 20:37:08
88d6ebcf12931fedc8d679a20c95bb25,c2ca5bb314810bf0b90e5ee6cc1f9777,5,,,2018-06-09 00:00:00,2018-06-10 18:05:33
805da96499ef9c9c33f6c4330abdd764,0d4947e726ae3959a6cc28979ab632a2,5,,,2018-01-27 00:00:00,2018-01-28 15:50:42
70bbee28916e77790b2ca6f088b1c445,de0d8b8e774b3211e7e001d3e5985470,5,super recomendo!!!,Chegou antes do prazo...,2018-06-07 00:00:00,2018-06-08 20:35:12
850e42998e9ab5d8105b7f71c0ba5b22,788991fbee9d367d8b625d471c2d252f,5,,,2018-06-16 00:00:00,2018-06-16 14:59:25
c4afed1ebfc04a0e8eb6d354614f78c2,22ae8ab3dfa3ebdf917e692ac6c0348a,5,,,2017-04-20 00:00:00,2017-04-20 21:38:56
9a8ea4b33b58761aca2770323c5fbd9e,08915d73ff742886f0b4c9429af3c959,5,,,2018-04-28 00:00:00,2018-05-05 01:36:18
183f2b5f403f933d80e3bf85ef19ee4a,d980f50000c27ca36394bcac0cc7285b,3,,Razoável,2018-03-17 00:00:00,2018-03-21 02:07:35
f22ec54dbad130177184ba1cbde4f1e5,9814a337a2470787f24426bf0af8b16b,5,,,2018-04-05 00:00:00,2018-04-10 11:12:44
ff8944a526d085af291bd55e86aabfb9,c8aea852a760205e92591d5053231e07,3,,,2017-02-10 00:00:00,2017-02-12 23:15:41
e51f219cbc567744af0e8a8d5680c474,b5fee6930befd43772aa0134db77b649,5,,,2017-06-28 00:00:00,2017-06-29 19:09:53
a3b2bb735bae4d08807789e03808e597,4f0a2c058df62bfe77f0e0e1e1ca66eb,3,,,2018-03-06 00:00:00,2018-03-09 01:38:38
3606ef57933a4ecc844122a5798a5622,7b8c347893b1c057c2eb9d8d22435e6e,5,,,2017-11-25 00:00:00,2017-11-25 18:32:19
072532c7480b00872023319b6142d03c,60bf6f1b8154d2d1d694f83b42a29c15,3,,,2018-05-30 00:00:00,2018-05-30 20:01:12
1eb6421fabc52d5d29418e06696e1656,57bb96756a091d53147f4738f8ff09d7,5,,,2018-05-17 00:00:00,2018-05-20 20:16:07
cd98b06e307065f68e01637ea55a4d2a,4428ed14e5a837c99231835f3fde0b9d,5,,Desejaria receber o manual c foto p saber manuseiar.,2017-08-14 00:00:00,2017-08-14 19:51:37
e78932c89eb04348a5722854410879ca,d75d54558f0639e487afa816d8c23927,5,,,2017-04-20 00:00:00,2017-04-20 21:34:42
66a5545e97265b90d50a3115f8454dd9,132e2cd17bdaa2f84fc9cea118197634,5,,,2018-01-17 00:00:00,2018-01-22 11:11:48
fff19821821d48e7477fef5a6d99c6cb,ed60d6a05819396ce59802cc9c78007a,5,,,2017-10-27 00:00:00,2017-10-30 13:30:20
5ceaf2de52def27df8e7ada53c7d4e59,7543a6fd664cf3ced4e8d01d48207a80,5,,"Ótimo produto entrega dentro do prazo empresa confiável.

Grato!",2017-04-05 00:00:00,2017-04-09 20:19:09
1bc9dddc1cc3d63655a17eb235d6110c,e1976adafc8511c7b5736536b09605c1,5,,,2018-03-10 00:00:00,2018-03-16 20:02:51
821d87f0d33c90dc364d8c48b734e428,955edcef18570af09e702de925422860,5,,Produto de qualidade e entrega rapida.,2017-06-02 00:00:00,2017-06-05 10:38:03
719f0e047ea36ca18601aaaa93964ac8,ce1c82a64c8c7a41beeecd2d1c1dd21e,5,,otimo,2017-05-11 00:00:00,2017-05-12 11:03:39
21d5a63dbc6697b9faa8cb266a6eb5bf,4cc1863df594e8a20303a29626ca0834,5,,Ótimo produto entrega antes do prazo previsto .,2017-11-09 00:00:00,2017-11-09 20:37:57
9a077b6caa8dbf434d11db61160e8146,08a9634db941b72179ed30feeaac2541,5,,,2017-03-07 00:00:00,2017-03-07 22:23:38
d5845fb299796b4c8aac1983fcc6dd2f,33fe1cb532ac16a48902980e00c26da6,4,,,2017-08-30 00:00:00,2017-08-30 11:46:54
ae2c1c8fae8db74f2103f0346fa55f63,df85c824523500d4066a0dbdb5d95bed,5,,!!!!!!,2017-03-18 00:00:00,2017-03-20 16:11:49
cfd672ef810b24373155f6903ff69835,9550c6dde457784adf6688cea59cd6b8,2,Ruim,"não foi cumprido o prazo da entrega na data prometida e até hj 10/08/2018 não recebi a mercadoria, falta de compromisso, no minimo teria que ter dado uma satisfação, mas não o cliente tem que correr",2018-08-08 00:00:00,2018-08-10 13:41:46
7c53448b9b381c84a5dba987f2ceed5d,c8e3106879ca183126a8033f35d62bfe,4,,,2017-12-01 00:00:00,2017-12-01 20:58:14
fdbbc717539a2f6a9f6d46acbf32d8db,d640892cc6e635047b062a06b5f9ce32,5,Excelente produto e loja,,2018-08-11 00:00:00,2018-08-12 01:06:18
bc8bb2fd52eddc3f3ff390c8c1d674c0,fda88f9d411c7657f60cce02440ec0f8,3,,,2018-03-21 00:00:00,2018-03-24 12:29:47
672f95eab77b4cba6ee299aa2478a3ae,4d3f7c452f20cb1998ad36be6eb74243,5,,,2018-02-15 00:00:00,2018-02-27 22:19:12
14577c77a3c5dfcd138fc3d90d46507d,a03080d29751000dd3e2eab48835af82,4,,,2018-04-27 00:00:00,2018-04-30 16:51:22
8d882fe6418384c8f9d86bb52b12ed76,b5695e31c82f1d474be0cdb54d0c3728,5,,,2018-05-26 00:00:00,2018-05-26 19:18:29
956a311ddb635ea3fe9a849d0e60dbf7,78f73cede21d3bf1d0c0e9fe1e02cbc6,4,,,2018-05-31 00:00:00,2018-06-04 13:07:32
36519c665b301de0416789b93480c945,89d97ea4b834af6d90d63888a220bcf1,3,,Bom produto,2017-12-20 00:00:00,2017-12-28 09:01:09
38921c05fd2135d3c8ea44cb46489cc0,03b9c1e9a4406645c06dde26f4a704e9,5,,Muito bem atendido,2017-03-11 00:00:00,2017-03-13 23:53:27
507b807c70276a11b8a95b74cc9de366,2f1134015ad299ec4f3ae950c5761e69,1,Trocar de produto,Comprei cobre leito e recebi lençol como se fosse colcha fiquei triste.Estou tentando estorna a compra ou devolver produto ou trocar ninguém retorna contato.,2018-06-15 00:00:00,2018-06-20 14:12:37
9c6176c40f47dabccaf215dd79c4f2c8,c1df7b442eae0851753ed884bdaacc02,1,,Os produtos chegaram dentro do prazo mas a mesa veio com defeito. Imaginei um produto mais forte. Estou aguardando contado da lannister e fornecedor.,2018-03-08 00:00:00,2018-03-08 22:40:05
33c4ef830add6e21cef32ea6001d0570,61fa6d238ae5d2e7063f2df458609c91,5,bom,produto condi plenamente com o anuncidao.,2018-07-12 00:00:00,2018-07-16 10:28:42
7ad256d7043af50f69f493d261013560,36dfa993df3e7d1f4907c93a45d880c0,5,,entrega rápida ...são lindas amei .,2017-08-26 00:00:00,2017-08-29 10:37:51
5a66f1822a0c858cdf617c787f7ca406,ed697c56bd912fb0016d4a090aa10b2d,4,,"Adorei as peças, são exatamente como na foto. Mas veio faltando parafusos e buchas, tive que comprar.",2018-02-07 00:00:00,2018-02-09 23:37:50
4498d61a51e381fd5a4d27b8a5f8070d,16910be50855e4675b6417d183309ea4,3,,,2018-05-16 00:00:00,2018-05-16 21:29:57
31cac050cf78fac6c0bb0b3298ca4b1f,4660bb9edc05ee0d35c8aeaa896f3300,5,,ADORIE TUDO MUITO BOM,2017-11-22 00:00:00,2017-11-22 10:24:34
3645a4552ea17ab4249c9f02026515db,1a1ee1d6d418b44f10671d87bd127b80,5,,Produto de qualidade...,2017-05-06 00:00:00,2017-05-08 23:09:34
261d7b84d4a9b5c33f4a1b158b38a61c,9c7420176504e0322420860db10766e4,1,,"Estou esperando me entregarem a outra parte da encomenda, visto que so recebi uma parte",2017-08-12 00:00:00,2017-08-15 00:44:25
9980f3a5664ad72cfe3d078359078397,cb599c234fc71be7c137179b6d473a30,1,,Não recebi o produto...Não fui orientado....Não me ligaram....Estou muito puto!,2018-02-24 00:00:00,2018-02-24 20:09:52
c849daf583f57fd347665346f48cb3bb,099d60cb800db65a72d355528bb7f41e,3,Pedido de troca,"Satisfeito com o fornecedor e prazo de entrega.
Porém, quero efetuar a troca, o produto não é o que imaginava.
Obrigado pela atenção.",2018-05-16 00:00:00,2018-05-16 20:10:41
a46a4abee1cb1ec1cc2470db9ea73de9,9eb9610a7e3c04e7ab0298d704c383dc,4,,muito bonito preço regular podia ser mai barato,2018-03-20 00:00:00,2018-03-21 00:12:28
675df9d8ff4e0ebcdd810eed64b9b2db,1e9bd9ae38546f4795c8040128563f0f,5,,,2018-02-22 00:00:00,2018-02-26 12:12:27
e4b8958ce2633c7ee83a76e320a5465d,36342aa6ddb0a6fed1dd9ec53a6074ed,5,,Cumpriu o combinado produto excelente,2017-08-29 00:00:00,2017-08-30 08:52:50
b1a722293efa303c51e067270be0bb2c,04652586a8416e68609d21f267dee2f6,5,Ótima compra.,Produto de alta qualidade.,2018-08-10 00:00:00,2018-08-10 23:54:15
7548eb73f33de2608a1985e65302320f,a415ad4db7ac7a8d3f67fa7aeb0d569e,5,recomendo,,2018-07-24 00:00:00,2018-07-25 12:56:46
aec8b4ce9870eb13cfaed9a6dfd4524d,4c5217fb6ab39cfb5403395d85f26311,4,,,2018-06-19 00:00:00,2018-06-22 12:37:11
920b5eb8563218e7baf78da63da6eebb,56a48a43efddc6a4b83370214985d366,2,,aCHEI O PRODUTO DE UMA CATGORIA INFERIOR AO QUE IMAGINAVA. 18O FIOS MUITO DUROS E ASPEROS.,2017-04-14 00:00:00,2017-04-21 00:35:53
e77648f8357f60f8aa51cc912656a2f6,b05a3bf231027bb3e6dbc25a078400af,5,Super recomendo,"Tudo ótimo, produto certo e prazo de entrega até antecipado",2018-07-03 00:00:00,2018-07-04 12:12:40
fc86d57e2ab86efa9ed3f4a10b67bcf4,f154c7c62bc53e3c7ed82713abb2c96c,4,,,2018-05-18 00:00:00,2018-05-20 16:31:08
57c8501579fffb918436912f9c148a77,d505b1d74b4f7e22869e627c8331338e,5,Super recomendo!,Produto de ótima qualidade e entrega perfeita.,2018-05-25 00:00:00,2018-05-25 17:51:44
0d9b1581a9408ba09722c9a85126fa86,50506303ce9b440d995694aedde271b7,4,Recomendo,Muito bom,2018-05-16 00:00:00,2018-05-29 13:51:05
f4181690dc1b29f8df877d712cd33c5b,05d579e3abe4a2d25c8feca9f7a685d8,5,,,2018-02-18 00:00:00,2018-02-19 18:54:01
22fffb924a0dc1d48e94a98e4ca32dc7,2386b5c23a2a5a08397fa987f56b8fde,1,Nao recebi o produto,Espero ainda receber o produto🙏🏻,2018-08-16 00:00:00,2018-08-17 11:39:57
e83b0e584ba95cc35af6376cf4bcfb11,d17257adac505bd94de0bce06cff3547,5,,,2018-06-02 00:00:00,2018-06-04 19:00:37
d6c68094aa9885bc01994624acf81b7a,78d58078e70e4f5add3ab8b0a5013212,4,,,2018-05-15 00:00:00,2018-06-01 16:16:32
03d66a98abb4b6d48a25ed12883a3936,a3edebd7492a607266af222e43e6cbc2,5,,,2018-02-21 00:00:00,2018-02-21 23:30:42
f6cbbde312e4957169c9d2fa0db584bf,f7380d2ae6b2e130f6b1bb997ff1194a,5,,"Produto entregue rapidamente, em menos de uma semana, e de ótima qualidade, conforme descrito no site. A torneira é linda!",2018-01-18 00:00:00,2018-01-20 22:14:45
fd0232401e925c2178855c4edc57a991,b99d02003fd457ff94fde6f7627b4514,5,,,2017-12-03 00:00:00,2017-12-05 17:06:13
45e2b44fd557e9674d177155072f0671,bcb1a89f854e5f014a0e07fe76c08539,5,,Recebido antes do prazo.recomendo com certeza.,2018-04-12 00:00:00,2018-04-15 13:24:03
eab62b5dfd2646fc5daa0c0edaace977,e1dd3bcc1f22b4213a185eec19606daf,1,Ainda aguardo a entrega,Aguardo ainda entrega do produto,2018-07-27 00:00:00,2018-07-31 13:06:31
28f8c7b789361261744cf668f5cfd50f,0abac83f9a40f360405460623503df7d,5,,,2018-05-22 00:00:00,2018-05-23 02:22:56
2935fca3ecc88a528390def2c9fa37c6,e9edc2608eea850423e15031ee579dd6,5,,,2017-08-04 00:00:00,2017-08-07 00:32:09
4c57b9d34f61cc165e52858e2cad3886,f813aba63e668c603b5e723e0f8f7bad,5,,,2017-03-08 00:00:00,2017-03-09 10:40:27
d843c82c2e56a392725db3b7359b5c44,8d8fe1ce7c12058c8405c96cc799d490,4,,,2018-08-24 00:00:00,2018-08-26 21:03:20
af3c3310dc786e347e44d1bb789be8c1,efa247c04ccbd33d0ddfdcd3817466a9,4,,,2017-12-02 00:00:00,2017-12-02 21:30:06
16a84481ffb0dd1492b78d52622d6b35,8258f7e8bc8122521bed9d5c4c91a1c6,5,,,2018-08-21 00:00:00,2018-08-22 12:40:35
1ce829b98d96364c0c9c03a595d04f3d,7401e625187bca3e5384aab49fe0462e,4,,,2018-04-19 00:00:00,2018-04-20 13:38:43
ee8397bf9ef82c9d2e5a2fb91497f381,6cedba94f8e590847115a3beec40a4a9,1,,,2018-03-15 00:00:00,2018-03-15 23:39:26
3315d475b05ea7c41c4b11f6960c679b,b0caa968184329b15d148bfa24d205e9,5,,,2017-02-18 00:00:00,2017-02-18 22:29:17
b190c1c98294a0aa6beca27daff6886c,312bfb221da51864b9fc4b361542ee5b,1,Produto mal embalado,Produto chegou com risco e manchado.,2018-06-09 00:00:00,2018-06-10 04:30:42
22d673c480b6f057c92dfb2f0fb2b9fe,128db96d96f727da26afde4579e68d48,4,,"Lavabo bem bonito e igual a descrição, veio com uma mancha bem pequena, mas nada que seja um problema, recomendo.",2017-07-20 00:00:00,2017-07-23 01:22:00
3f00e1989b4be5202db8b24e13520d85,9f7a5181d7e444fb3cc09b5cf99d417c,5,,,2018-05-11 00:00:00,2018-05-12 02:47:08
6b76c68ccfe9a5ea2d99e3fba37f8770,6bd41909d90c9f91e22ad236ea395623,4,,,2017-10-11 00:00:00,2017-10-12 23:19:43
0c7c0bd7ca380621cc4c60f71980becf,9365c8c75027cd5e429a9355f1e088b8,3,,,2017-11-30 00:00:00,2017-11-30 15:20:17
255c11650ef50f1a5468292073eec8e0,100cd7893daf3992dc9d95b595c713c5,1,,Recebido conforme esperava,2018-01-10 00:00:00,2018-01-11 12:45:35
649ea7c04e35c959053611bcf46c1824,fde43c8d10a125abbbc0b5e8e1c9d779,3,,,2018-03-09 00:00:00,2018-03-09 22:41:02
aab1b8e245bca6bf6f48ef47506d4565,525c6480bf01aa4830bef2e133f4ccda,5,,Adorei produtos entregue antes do praso muito bom,2017-10-10 00:00:00,2017-10-10 18:12:18
17a567a20b4b25ae87ac0bb4189a498d,f7a8ec3f633e448f2e6a8e76622eeb9f,5,Loja correta,Gostei do produto. Dei de presente ao meu esposo. Ele adorou. Produto muito bom.,2018-08-28 00:00:00,2018-08-28 23:03:07
b0f0833a157dbb3d33ac2bf891aeacdb,ba3dfe274b92578ad6af3b17d141033c,5,,,2018-03-27 00:00:00,2018-03-28 04:52:20
512b4d53ee1ec699f1eccd2497898749,869f303aa6f137c9295a0c115de2f771,5,,,2017-12-22 00:00:00,2017-12-24 15:28:12
7fb8d3a478e8ae07546885b5888225cc,6d1832bd42dccbd91d1ce32da7f54492,5,,,2018-07-05 00:00:00,2018-07-09 19:50:28
f5984b3ea73dd71d8ce165b012b58ec2,b64f09a4cf903c5767f9f537158c24ee,1,,Estou aguardando meu produto,2018-01-11 00:00:00,2018-01-11 03:22:06
